class_name,image_id,edge_rho,p
Cardiomegaly,0f76d35a022a7188cad9a83e283fdc8f,0.6766166695508201,0.0
Cardiomegaly,0ffa24230f7064bcdb313507dce02ae3,0.49689556829543835,0.0
Cardiomegaly,10e7dac260f11046164aa94f2d8add9f,0.3518067240087487,0.0
Cardiomegaly,113274a4ca3c2e72b7ff1bd3ce5006b6,0.5426872802128221,0.0
Cardiomegaly,1133414000e82176ab7852aeacc762eb,0.1649062429677473,0.0
Cardiomegaly,119bc2dba30b0ba7995e189504126ed1,0.4758139148549677,0.0
Cardiomegaly,11e41fba7056177c8654b7b7408a4ed3,0.40873263000797033,0.0
Cardiomegaly,1250c704cc9307bf84b43f1aca4d997b,0.3960419197404158,0.0
Cardiomegaly,126ae7336c7776a82bf3c15c0c6751c0,0.579139364073662,0.0
Cardiomegaly,150d9b226334d9f3471d088307cdc5fd,0.6533937690153864,0.0
Cardiomegaly,153da4dfa81a43cdf1176f7859a567e5,0.32611131719370834,0.0
Cardiomegaly,159c46115f7d74337f83074f1b99114d,0.4122044171048979,0.0
Cardiomegaly,16f1b7bb98b1a38f6fee5caf9460e4e1,0.37703990912244356,0.0
Cardiomegaly,181a28291c7bc0a6a721a5759c01fd34,0.636309667633375,0.0
Cardiomegaly,18e5f8a372c20c95b78d49ce1ab39f16,0.4850490603835817,0.0
Cardiomegaly,1912296cce436028085697480121b4eb,0.6489958383720801,0.0
Cardiomegaly,1a39c8cd556ab64679d04d440466a2f5,0.6147020424875088,0.0
Cardiomegaly,1b2a7adb5705d9e3f5b63939046d93c7,0.4796700319704867,0.0
Cardiomegaly,1b420f79b18aeb2c7644d4998d313f37,0.05146799892010351,3.1109458035296123e-153
Cardiomegaly,1c1ef26e3b3323f74041f6dd2371cd24,0.6241938604816918,0.0
Cardiomegaly,1d0b8741c4689494aed1c1859eb891dc,0.473547671584627,0.0
Cardiomegaly,1d37efa5bcce26d6cc9a224f99db3f0e,0.6288061602340052,0.0
Cardiomegaly,1dd24b51bb2c4e67bf02641925881174,0.5709679566631422,0.0
Cardiomegaly,1f5a95707791ca66198f87bf0d11e89e,0.6420986487698546,0.0
Cardiomegaly,21086ab046da90a4526e5604670a96ce,0.35198145784181595,0.0
Cardiomegaly,21992194880ed480bd0232be383b8268,0.390981240308795,0.0
Cardiomegaly,2229148faa205e881cf0d932755c9e40,0.6041001391437575,0.0
Cardiomegaly,238b1299945de447d94124e14734edab,0.4747889937226122,0.0
Cardiomegaly,23b0639cd035140def992b0ee7fc34f2,0.4592862491698624,0.0
Cardiomegaly,23c9516db65572bae3125bcaead302d3,0.18049539780121054,0.0
Cardiomegaly,23ca1279bcbf10d8dc39e769e145a516,0.6786090585685439,0.0
Cardiomegaly,23e3c7a5073d74c1d2daed5ad73fb254,0.5119961761220962,0.0
Cardiomegaly,24c408efe011f2d27322e93440221aa1,0.7022664285111523,0.0
Cardiomegaly,25c278c9f3eac8a0f53780aa5e615e23,0.5550710374939789,0.0
Cardiomegaly,25e383a85bad2e00064e7be23d745f50,0.5160554477897096,0.0
Cardiomegaly,27128ae2af0e160293897cd55c02993b,0.3758414680135567,0.0
Cardiomegaly,285cdfec4d725d327266833adf3ba9d5,0.48211026092471476,0.0
Cardiomegaly,2866813d0d8eeae54af11160adb68731,0.5442562481558263,0.0
Cardiomegaly,299057220a9508923d271ac70bff843b,0.42163403734076066,0.0
